$GPRMC,173957,A,2339.602298,S,04631.809219,W,001.22,78.3,190723,17.8,W,A*32
$GPRMC,173957,A,2339.602290,S,04631.809123,W,001.51,84.3,190723,17.8,W,A*37
$GPRMC,173957,A,2339.602292,S,04631.809016,W,001.77,91.9,190723,17.8,W,A*38
$GPRMC,173958,A,2339.602290,S,04631.808909,W,001.77,90.8,190723,17.8,W,A*33
$GPRMC,173958,A,2339.602281,S,04631.808805,W,001.72,85.9,190723,17.8,W,A*3E
$GPRMC,173958,A,2339.602276,S,04631.808696,W,001.78,86.4,190723,17.8,W,A*36
$GPRMC,173958,A,2339.602281,S,04631.808585,W,001.85,91.9,190723,17.8,W,A*36
$GPRMC,173958,A,2339.602286,S,04631.808471,W,001.90,93.7,190723,17.8,W,A*33
$GPRMC,173959,A,2339.602288,S,04631.808356,W,001.90,91.9,190723,17.8,W,A*32
$GPRMC,173959,A,2339.602292,S,04631.808242,W,001.86,91.9,190723,17.8,W,A*3A
$GPRMC,173959,A,2339.602296,S,04631.808129,W,001.85,92.3,190723,17.8,W,A*3A
$GPRMC,173959,A,2339.602304,S,04631.808022,W,001.82,94.3,190723,17.8,W,A*3B
$GPRMC,173959,A,2339.602312,S,04631.807913,W,001.83,94.8,190723,17.8,W,A*32
$GPRMC,174000,A,2339.602322,S,04631.807797,W,001.91,95.8,190723,17.8,W,A*33
$GPRMC,174000,A,2339.602342,S,04631.807676,W,002.04,99.8,190723,17.8,W,A*38
$GPRMC,174000,A,2339.602364,S,04631.807555,W,002.06,101.5,190723,17.8,W,A*01
$GPRMC,174000,A,2339.602381,S,04631.807437,W,001.96,99.6,190723,17.8,W,A*36
$GPRMC,174000,A,2339.602402,S,04631.807320,W,001.90,100.8,190723,17.8,W,A*02
$GPRMC,174001,A,2339.602429,S,04631.807202,W,001.98,103.4,190723,17.8,W,A*0C
$GPRMC,174001,A,2339.602457,S,04631.807082,W,002.02,104.6,190723,17.8,W,A*0A
$GPRMC,174001,A,2339.602484,S,04631.806962,W,002.02,103.8,190723,17.8,W,A*0B
$GPRMC,174001,A,2339.602519,S,04631.806844,W,002.04,107.1,190723,17.8,W,A*00
$GPRMC,174001,A,2339.602557,S,04631.806726,W,002.05,109.1,190723,17.8,W,A*0E
$GPRMC,174002,A,2339.602593,S,04631.806606,W,002.05,108.9,190723,17.8,W,A*0F
$GPRMC,174002,A,2339.602631,S,04631.806487,W,002.03,109.0,190723,17.8,W,A*01
$GPRMC,174002,A,2339.602670,S,04631.806359,W,002.10,109.6,190723,17.8,W,A*04
$GPRMC,174002,A,2339.602722,S,04631.806230,W,002.25,114.2,190723,17.8,W,A*02
$GPRMC,174002,A,2339.602781,S,04631.806105,W,002.29,117.9,190723,17.8,W,A*0A
$GPRMC,174003,A,2339.602830,S,04631.805986,W,002.14,116.0,190723,17.8,W,A*08
$GPRMC,174003,A,2339.602876,S,04631.805873,W,002.01,113.6,190723,17.8,W,A*06
$GPRMC,174003,A,2339.602929,S,04631.805759,W,001.97,116.7,190723,17.8,W,A*02
$GPRMC,174003,A,2339.602991,S,04631.805647,W,002.04,121.2,190723,17.8,W,A*07
$GPRMC,174003,A,2339.603051,S,04631.805538,W,002.02,121.6,190723,17.8,W,A*0A
$GPRMC,174004,A,2339.603110,S,04631.805435,W,001.94,121.9,190723,17.8,W,A*06
$GPRMC,174004,A,2339.603169,S,04631.805340,W,001.87,123.3,190723,17.8,W,A*07
$GPRMC,174004,A,2339.603225,S,04631.805252,W,001.78,124.1,190723,17.8,W,A*0B
$GPRMC,174004,A,2339.603281,S,04631.805168,W,001.71,124.8,190723,17.8,W,A*0F
$GPRMC,174004,A,2339.603340,S,04631.805083,W,001.73,126.9,190723,17.8,W,A*06
$GPRMC,174005,A,2339.603401,S,04631.804993,W,001.81,127.5,190723,17.8,W,A*0C
$GPRMC,174005,A,2339.603466,S,04631.804909,W,001.81,129.8,190723,17.8,W,A*0D
$GPRMC,174005,A,2339.603524,S,04631.804827,W,001.72,128.5,190723,17.8,W,A*07
$GPRMC,174005,A,2339.603583,S,04631.804747,W,001.68,128.2,190723,17.8,W,A*0F
$GPRMC,174005,A,2339.603648,S,04631.804671,W,001.71,131.8,190723,17.8,W,A*05
$GPRMC,174006,A,2339.603713,S,04631.804600,W,001.69,133.4,190723,17.8,W,A*08
$GPRMC,174006,A,2339.603776,S,04631.804525,W,001.70,131.5,190723,17.8,W,A*04
$GPRMC,174006,A,2339.603841,S,04631.804452,W,001.69,132.7,190723,17.8,W,A*07
$GPRMC,174006,A,2339.603906,S,04631.804382,W,001.66,134.9,190723,17.8,W,A*08
$GPRMC,174006,A,2339.603971,S,04631.804314,W,001.65,135.1,190723,17.8,W,A*0D
$GPRMC,174007,A,2339.604042,S,04631.804245,W,001.70,137.2,190723,17.8,W,A*02
$GPRMC,174007,A,2339.604116,S,04631.804177,W,001.77,139.3,190723,17.8,W,A*08
$GPRMC,174007,A,2339.604191,S,04631.804111,W,001.75,140.6,190723,17.8,W,A*0E
$GPRMC,174007,A,2339.604263,S,04631.804046,W,001.70,140.2,190723,17.8,W,A*02
$GPRMC,174007,A,2339.604337,S,04631.803983,W,001.69,141.2,190723,17.8,W,A*0C
$GPRMC,174008,A,2339.604414,S,04631.803921,W,001.72,142.6,190723,17.8,W,A*00
$GPRMC,174008,A,2339.604494,S,04631.803859,W,001.76,143.9,190723,17.8,W,A*0C
$GPRMC,174008,A,2339.604575,S,04631.803798,W,001.80,144.9,190723,17.8,W,A*0E
$GPRMC,174008,A,2339.604661,S,04631.803737,W,001.85,146.3,190723,17.8,W,A*00
$GPRMC,174008,A,2339.604752,S,04631.803680,W,001.91,149.0,190723,17.8,W,A*05
$GPRMC,174009,A,2339.604839,S,04631.803621,W,001.87,148.5,190723,17.8,W,A*0E
$GPRMC,174009,A,2339.604925,S,04631.803564,W,001.82,148.3,190723,17.8,W,A*03
$GPRMC,174009,A,2339.605017,S,04631.803510,W,001.85,150.5,190723,17.8,W,A*01
$GPRMC,174009,A,2339.605109,S,04631.803453,W,001.90,150.4,190723,17.8,W,A*0C
$GPRMC,174009,A,2339.605199,S,04631.803400,W,001.87,150.8,190723,17.8,W,A*09
$GPRMC,174010,A,2339.605290,S,04631.803350,W,001.83,152.8,190723,17.8,W,A*0F
$GPRMC,174010,A,2339.605384,S,04631.803307,W,001.81,156.3,190723,17.8,W,A*04
$GPRMC,174010,A,2339.605469,S,04631.803270,W,001.65,158.6,190723,17.8,W,A*00
$GPRMC,174010,A,2339.605540,S,04631.803237,W,001.36,157.9,190723,17.8,W,A*0F
$GPRMC,174010,A,2339.605594,S,04631.803203,W,001.08,150.2,190723,17.8,W,A*00
$GPRMC,174011,A,2339.605649,S,04631.803177,W,000.99,153.5,190723,17.8,W,A*0F
$GPRMC,174011,A,2339.605705,S,04631.803157,W,000.99,160.3,190723,17.8,W,A*02
$GPRMC,174011,A,2339.605754,S,04631.803140,W,000.90,162.0,190723,17.8,W,A*08
$GPRMC,174011,A,2339.605787,S,04631.803116,W,000.71,149.0,190723,17.8,W,A*03
